id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;length;divisions;rhythm
356_7;line;HARDBOP;MEDIUM;Pepper Adams;SWING;3;15;3;17;1;23;7;4,6,6,4,3,6,1;0111,111011,011111,1100,011,111101,1
357_1;line;HARDBOP;UP;Pepper Adams;SWING;6;-3;3;2;4;42;22;2,2,2,2,2,4,3,2,2,2,2,3,2,2,3,2,4,3,3,2,2,1;11,11,11,11,11,1101,011,01,11,11,01,111,11,01,011,01,1011,011,011,11,11,1
357_2;line;HARDBOP;UP;Pepper Adams;SWING;6;3;2;8;4;39;22;4,2,3,2,3,2,2,4,2,2,2,2,3,2,2,3,2,2,1,2,4,1;0001,01,111,11,011,11,01,1001,11,11,11,11,011,11,01,011,11,11,1,11,1100,1
357_3;line;HARDBOP;UP;Pepper Adams;SWING;2;9;3;10;3;11;5;2,2,2,2,3;11,11,11,11,111
357_4;line;HARDBOP;UP;Pepper Adams;SWING;2;11;3;12;3;9;5;1,3,2,2,2;1,111,01,11,11
357_5;line;HARDBOP;UP;Pepper Adams;SWING;3;13;2;15;1;15;8;2,4,2,2,2,2,2,1;11,1011,01,11,11,11,11,1
357_6;lick;HARDBOP;UP;Pepper Adams;SWING;2;15;3;16;3;11;5;2,4,2,2,4;11,1101,11,11,1001
357_7;line;HARDBOP;UP;Pepper Adams;SWING;2;17;1;18;3;12;7;2,2,2,2,3,2,2;01,11,11,11,110,01,11
357_8;lick;HARDBOP;UP;Pepper Adams;SWING;2;19;2;20;1;5;4;4,1,4,1;0001,1,1001,1
357_9;line;HARDBOP;UP;Pepper Adams;SWING;3;20;3;22;1;10;6;2,1,2,2,2,1;11,1,11,11,11,1
357_10;line;HARDBOP;UP;Pepper Adams;SWING;2;22;3;23;2;7;4;3,1,2,2;011,1,11,11
357_11;line;HARDBOP;UP;Pepper Adams;SWING;2;23;4;24;3;7;4;2,2,3,2;01,11,011,11
357_12;line;HARDBOP;UP;Pepper Adams;SWING;2;25;2;26;3;10;6;2,2,2,1,2,1;11,11,11,1,11,1
357_13;line;HARDBOP;UP;Pepper Adams;SWING;3;27;1;29;1;14;9;4,2,3,2,4,2,2,2,1;0001,01,111,11,1001,01,01,11,1
357_14;line;HARDBOP;UP;Pepper Adams;SWING;4;29;4;32;3;22;12;2,2,2,3,2,2,2,1,2,2,2,2;11,11,11,011,11,11,11,1,01,11,11,11
357_15;line;HARDBOP;UP;Pepper Adams;SWING;2;33;2;34;4;13;7;2,2,2,2,2,2,1;11,11,11,11,11,11,1
357_16;line;HARDBOP;UP;Pepper Adams;SWING;4;35;3;38;2;25;12;4,2,3,2,2,2,3,2,2,2,2,2;1001,11,011,11,11,11,111,11,11,11,11,11
357_17;line;HARDBOP;UP;Pepper Adams;SWING;3;39;2;41;3;19;10;2,2,4,2,4,2,2,4,2,2;11,11,1011,01,1101,11,01,1001,01,11
357_18;line;HARDBOP;UP;Pepper Adams;SWING;2;42;1;43;3;9;7;4,2,2,1,1,2,1;0001,01,11,1,1,11,1
357_19;line;HARDBOP;UP;Pepper Adams;SWING;1;44;1;44;4;8;4;2,3,2,1;11,111,11,1
357_20;line;HARDBOP;UP;Pepper Adams;SWING;3;45;4;47;1;11;6;2,2,2,2,2,1;11,11,11,11,11,1
357_21;line;HARDBOP;UP;Pepper Adams;SWING;3;47;4;49;1;12;6;4,1,3,1,2,3;1101,1,111,1,11,110
357_22;lick;HARDBOP;UP;Pepper Adams;SWING;2;50;1;51;1;8;5;2,2,2,2,1;11,11,01,11,1
357_23;lick;HARDBOP;UP;Pepper Adams;SWING;2;51;4;52;3;9;4;2,4,4,2;11,1101,0110,11
357_24;line;HARDBOP;UP;Pepper Adams;SWING;4;53;3;56;4;25;13;2,2,2,2,2,2,2,2,3,2,4,1,1;11,11,11,11,11,11,01,11,111,11,1011,1,1
357_25;lick;HARDBOP;UP;Pepper Adams;SWING;2;57;3;58;2;8;4;2,2,4,2;11,11,0011,11
357_26;line;HARDBOP;UP;Pepper Adams;SWING;2;59;1;60;2;12;6;2,4,2,3,3,2;11,1011,01,111,011,01
357_27;line;HARDBOP;UP;Pepper Adams;SWING;5;61;2;65;3;35;18;2,2,3,3,2,2,2,2,2,2,2,2,2,2,4,2,2,1;11,11,111,011,11,01,11,11,11,11,11,11,11,11,1011,01,11,1
357_28;line;HARDBOP;UP;Pepper Adams;SWING;4;66;1;69;1;25;13;3,2,2,2,2,2,2,2,2,4,2,1,1;011,11,11,11,11,11,11,11,11,1011,11,1,1
357_29;line;HARDBOP;UP;Pepper Adams;SWING;2;69;4;70;3;9;4;4,2,3,1;1101,11,111,1
357_30;lick;HARDBOP;UP;Pepper Adams;SWING;2;71;1;72;3;9;7;2,1,1,2,1,3,1;01,1,1,11,1,011,1
357_31;lick;HARDBOP;UP;Pepper Adams;SWING;2;73;1;74;3;10;6;4,3,4,4,2,2;0001,011,0001,0111,01,11
357_32;line;HARDBOP;UP;Pepper Adams;SWING;3;75;1;77;3;21;11;2,2,2,2,4,2,2,2,2,2,2;01,11,11,11,1011,01,11,11,11,11,11
357_33;line;HARDBOP;UP;Pepper Adams;SWING;3;78;2;80;3;16;10;4,2,2,2,2,4,2,2,2,1;0001,01,11,11,11,1001,01,11,11,1
357_35;line;HARDBOP;UP;Pepper Adams;SWING;4;85;3;88;3;25;12;2,4,3,2,3,3,2,2,4,2,2,2;11,0111,011,11,110,111,01,11,1101,01,11,11
357_36;lick;HARDBOP;UP;Pepper Adams;SWING;2;89;3;90;4;12;6;2,2,1,3,4,1;11,11,1,111,0111,1
357_37;line;HARDBOP;UP;Pepper Adams;SWING;2;91;3;92;4;12;6;3,4,4,1,3,1;110,1110,1001,1,111,1
